c Exponential Line
c 50 x 100 vertices, degree 20, range [0,20]
p max 5002 80446
a 1016 2824 1
a 1016 1502 13295
a 1016 1158 1392
a 1016 2932 2
a 1016 2470 5
a 1016 2755 1
a 1016 2681 14
a 1016 1860 297
a 1016 1450 30457
a 1016 2851 2
a 1016 2048 922
a 1017 1503 26415
a 1017 1997 1278
a 1017 1548 5110
a 1017 2606 11
a 1017 1860 1071
a 1017 1406 6993
a 1017 2791 5
a 1017 1856 1575
a 1017 1477 8358
a 1017 1875 2255
a 1017 1522 19137
a 1017 2260 85
a 1017 2442 50
a 1017 2497 24
a 1017 2620 5
a 1017 1581 11803
a 1017 1218 21132
a 1017 1566 624
a 1017 1180 27760
a 1017 2309 51
a 1018 2671 4
a 1018 2549 11
a 1018 1532 25702
a 1018 1473 21702
a 1018 2516 20
a 1018 2821 1
a 1018 1586 22626
a 1018 1481 16788
a 1018 1107 962
a 1018 1959 747
a 1018 1267 24051
a 1018 2853 1
a 1018 2751 2
a 1018 2131 262
a 1018 1596 442
a 1018 1957 1930
a 1018 1457 12933
a 1018 2753 3
a 1018 1294 17396
a 1018 1630 10879
a 1019 2514 3
a 1019 2643 12
a 1019 1830 1940
a 1019 2292 61
a 1019 2732 1
a 1019 2353 24
a 1019 1295 6500
a 1019 2272 61
a 1019 1345 21654
a 1019 2677 9
a 1019 1563 7818
a 1019 1815 3102
a 1019 2134 259
a 1019 1833 3577
a 1019 1998 1847
a 1019 1742 1212
a 1019 3005 2
a 1019 1402 2335
a 1019 1063 6149
a 1019 1044 3075
a 1020 1690 10477
a 1020 1772 94
a 1020 1746 7447
a 1020 2876 2
a 1020 2558 9
a 1020 1164 29947
a 1020 2562 4
a 1020 2960 2
a 1020 1336 5971
a 1020 2995 2
a 1020 2064 190
a 1020 2635 10
a 1020 2589 27
a 1020 2699 9
a 1020 1379 2424
a 1020 2423 52
a 1020 2506 36
a 1020 2393 41
a 1020 1082 11271
a 1020 1725 6471
a 1021 1084 26716
a 1021 2008 1595
a 1021 2943 2
a 1021 2502 36
a 1021 1558 9881
a 1021 2394 7
a 1021 2336 56
a 1021 1555 897
a 1021 1033 14127
a 1021 2083 474
a 1021 1034 15786
a 1021 2154 394
a 1021 1565 11046
a 1021 1931 390
a 1021 2298 53
a 1021 1029 14540
a 1021 1111 20364
a 1021 2319 49
a 1021 1851 2619
a 1021 2349 60
a 1022 2451 7
a 1022 2068 119
a 1022 2238 81
a 1022 2272 75
a 1022 1333 16708
a 1022 2616 20
a 1022 2656 3
a 1022 1047 26827
a 1022 1436 1759
a 1022 1647 10571
a 1022 2183 389
a 1022 2990 1
a 1022 2609 25
a 1022 2288 188
a 1022 2214 190
a 1022 2612 23
a 1022 2965 2
a 1022 2673 14
a 1022 2021 1453
a 1022 2732 5
a 1023 1452 28356
a 1023 1217 4956
a 1023 1731 5538
a 1023 2255 4
a 1023 1246 28509
a 1023 1460 1447
a 1023 1548 29838
a 1023 1405 24209
a 1023 2522 30
a 1023 1891 573
a 1023 2472 33
a 1023 1351 14638
a 1023 1547 350
a 1023 2549 18
a 1023 2814 1
a 1023 2912 4
a 1023 2378 51
a 1023 2183 243
a 1023 1700 6237
a 1023 2612 12
a 1024 1723 11928
a 1024 1042 9056
a 1024 1495 12577
a 1024 2170 320
a 1024 1321 559
a 1024 1265 27817
a 1024 1861 1233
a 1024 3004 2
a 1024 2225 42
a 1024 1504 8051
a 1024 1858 731
a 1024 3018 2
a 1024 2733 4
a 1024 2296 39
a 1024 1757 640
a 1024 2923 3
a 1024 2913 2
a 1024 2397 111
a 1024 2506 33
a 1024 1239 470
a 1025 1332 14093
a 1025 1713 7388
a 1025 2217 101
a 1025 2877 1
a 1025 2004 1730
a 1025 1364 21380
a 1025 1116 22099
a 1025 1276 6589
a 1025 1796 3293
a 1025 1355 20834
a 1025 1454 16849
a 1025 2573 4
a 1025 2033 92
a 1025 1949 1470
a 1025 2659 10
a 1025 1914 75
a 1025 2280 203
a 1025 2053 708
a 1025 1995 1435
a 1025 2807 3
a 1026 2419 78
a 1026 1482 12738
a 1026 2840 1
a 1026 2487 25
a 1026 1405 18167
a 1026 1161 29599
a 1026 1769 1911
a 1026 2635 10
a 1026 1112 7529
a 1026 2060 804
a 1026 1306 9750
a 1026 1421 2373
a 1026 2658 11
a 1026 2969 2
a 1026 1794 3732
a 1026 1095 31254
a 1026 3009 1
a 1026 2851 1
a 1026 1745 4889
a 1026 1309 12167
a 1027 2469 34
a 1027 1135 5538
a 1027 1546 23088
a 1027 1116 13642
a 1027 2025 403
a 1027 1983 649
a 1027 2488 52
a 1027 3020 1
a 1027 1320 24348
a 1027 1407 19038
a 1027 2742 4
a 1027 1672 11937
a 1027 2336 112
a 1027 1783 2047
a 1027 1970 1922
a 1027 2225 12
a 1027 1378 13468
a 1027 1247 15792
a 1027 2600 31
a 1027 2163 44
a 1028 2140 190
a 1028 2610 23
a 1028 1449 11529
a 1028 2116 848
a 1028 2961 2
a 1028 2503 8
a 1028 1671 97
a 1028 1539 27614
a 1028 1570 15049
a 1028 2118 699
a 1028 2199 107
a 1028 2051 597
a 1028 1648 11265
a 1028 2950 2
a 1028 1261 9255
a 1028 2232 185
a 1028 2741 4
a 1028 2423 33
a 1028 1090 559
a 1028 1721 268
a 1029 2271 3
a 1029 1950 1424
a 1029 1760 7200
a 1029 2090 53
a 1029 1280 11979
a 1029 2953 2
a 1029 2777 4
a 1029 2138 273
a 1029 2760 2
a 1029 2997 2
a 1029 1143 3453
a 1029 1508 20805
a 1029 2154 223
a 1029 2808 1
a 1029 2771 3
a 1029 2785 3
a 1029 2648 6
a 1029 1195 29941
a 1029 2725 13
a 1029 2787 7
a 1030 1896 271
a 1030 2415 93
a 1030 1219 31999
a 1030 1245 8020
a 1030 1190 6882
a 1030 2879 1
a 1030 2646 4
a 1030 1279 26772
a 1030 1855 991
a 1030 1045 27789
a 1030 1619 2455
a 1030 2857 2
a 1030 2777 1
a 1030 2997 2
a 1030 2487 56
a 1030 2040 13
a 1030 2366 54
a 1030 1247 29100
a 1030 2905 2
a 1030 2153 340
a 1031 1909 276
a 1031 2245 30
a 1031 2212 149
a 1031 1603 18586
a 1031 2071 808
a 1031 1240 8709
a 1031 3017 1
a 1031 1491 2259
a 1031 2755 6
a 1031 1874 2610
a 1031 2684 4
a 1031 2432 20
a 1031 2734 4
a 1031 1366 31056
a 1031 1073 2013
a 1031 2697 14
a 1031 1885 1377
a 1031 1469 5143
a 1031 1483 12725
a 1031 2775 4
a 1032 2503 5
a 1032 2277 220
a 1032 2095 55
a 1032 1537 22040
a 1032 1677 12295
a 1032 2518 33
a 1032 1664 80
a 1032 2172 405
a 1032 2177 460
a 1032 2477 61
a 1032 2758 5
a 1032 2061 905
a 1032 2109 551
a 1032 2154 309
a 1032 2378 86
a 1032 1941 298
a 1032 1934 1031
a 1032 2144 462
a 1032 1420 14297
a 1032 1963 18
a 1033 2102 828
a 1033 1896 1207
a 1033 2271 186
a 1033 2484 2
a 1033 1746 7462
a 1033 2385 119
a 1033 3024 2
a 1033 1940 849
a 1033 2876 3
a 1033 2298 229
a 1033 1324 15095
a 1033 2151 196
a 1033 2670 8
a 1033 2325 214
a 1033 1427 8711
a 1033 1700 2783
a 1033 1184 18699
a 1033 1177 31995
a 1033 1218 19075
a 1033 2985 2
a 1034 1146 13767
a 1034 2073 180
a 1034 1702 5809
a 1034 2604 10
a 1034 1862 2624
a 1034 2930 2
a 1034 2143 38
a 1034 1625 7158
a 1034 1257 28386
a 1034 2034 393
a 1034 2251 224
a 1034 2475 2
a 1034 1405 5862
a 1034 2236 106
a 1034 1118 6424
a 1034 2925 2
a 1034 1685 2990
a 1034 2942 1
a 1034 2997 2
a 1034 1290 9801
a 1035 1524 18959
a 1035 1051 18504
a 1035 1881 906
a 1035 2139 249
a 1035 2639 2
a 1035 2521 33
a 1035 1799 6501
a 1035 2203 8
a 1035 2787 5
a 1035 1523 3973
a 1035 2130 496
a 1035 2056 226
a 1035 2763 6
a 1035 1098 838
a 1035 1331 11836
a 1035 1887 1432
a 1035 1187 20750
a 1035 1302 28359
a 1035 2211 412
a 1035 1224 13521
a 1036 1254 14452
a 1036 3011 1
a 1036 1730 10595
a 1036 1601 22930
a 1036 2187 17
a 1036 1460 7063
a 1036 1223 19816
a 1036 1114 27555
a 1036 1521 12668
a 1036 2571 13
a 1036 1960 164
a 1036 1841 2730
a 1036 1148 28349
a 1036 1838 3057
a 1036 2429 69
a 1036 1420 29712
a 1036 1844 995
a 1036 1583 231
a 1036 2062 206
a 1036 2916 1
a 1037 1118 10328
a 1037 2127 649
a 1037 1845 174
a 1037 2124 108
a 1037 1797 4358
a 1037 1554 632
a 1037 1317 11772
a 1037 2088 917
a 1037 2724 12
a 1037 1274 25412
a 1037 2737 14
a 1037 1366 18567
a 1037 1086 17276
a 1037 1351 14862
a 1037 1051 3937
a 1037 3019 2
a 1037 2489 50
a 1037 2262 99
a 1037 2248 23
a 1037 1865 2186
a 1038 2149 345
a 1038 2306 173
a 1038 2323 29
a 1038 1530 11655
a 1038 1242 12448
a 1038 1927 1337
a 1038 1211 11933
a 1038 2715 2
a 1038 1329 28556
a 1038 1087 10464
a 1038 2348 72
a 1038 1849 1488
a 1038 1147 16563
a 1038 2472 44
a 1038 1750 6101
a 1038 1039 8174
a 1038 2543 24
a 1038 2252 133
a 1038 2903 2
a 1038 2894 4
a 1039 2419 8
a 1039 1705 6621
a 1039 2874 3
a 1039 1152 24971
a 1039 1614 6887
a 1039 1241 28798
a 1039 2153 245
a 1039 2172 98
a 1039 1388 23083
a 1039 1713 12015
a 1039 2010 1186
a 1039 2593 14
a 1039 2056 669
a 1039 1473 12180
a 1039 1516 15383
a 1039 1554 7272
a 1039 2973 2
a 1039 1212 8037
a 1039 1556 7144
a 1039 2171 210
a 1040 1423 25042
a 1040 1736 8090
a 1040 1473 5997
a 1040 1352 17091
a 1040 1512 18627
a 1040 1792 5100
a 1040 2498 53
a 1040 1354 13293
a 1040 1816 1063
a 1040 1774 1647
a 1040 2282 238
a 1040 1141 3741
a 1040 2807 2
a 1040 1124 1518
a 1040 2970 1
a 1040 1102 3950
a 1040 2579 31
a 1040 2463 10
a 1040 1116 3962
a 1040 1264 6595
a 1041 2537 41
a 1041 1060 9115
a 1041 1679 8494
a 1041 2911 1
a 1041 1763 958
a 1041 2344 42
a 1041 1675 9935
a 1041 1802 4280
a 1041 1840 7050
a 1041 2489 59
a 1041 1842 2924
a 1041 1693 6260
a 1041 1057 31252
a 1041 1291 6968
a 1041 2274 186
a 1041 1234 18385
a 1041 1832 320
a 1041 1364 11291
a 1041 2079 408
a 1041 1507 21810
a 1042 2257 71
a 1042 1686 9472
a 1042 1378 1618
a 1042 2230 294
a 1042 1840 5314
a 1042 1680 13121
a 1042 1121 518
a 1042 1346 1916
a 1042 2593 17
a 1042 1751 6366
a 1042 2890 2
a 1042 1510 1336
a 1042 1137 18712
a 1042 1697 9746
a 1042 2876 4
a 1042 1201 22407
a 1042 2694 9
a 1042 2301 66
a 1042 1218 9439
a 1042 2988 1
a 1043 1612 10667
a 1043 3022 1
a 1043 1689 1466
a 1043 2610 23
a 1043 2306 100
a 1043 1181 12178
a 1043 1665 662
a 1043 1229 25230
a 1043 1821 3844
a 1043 2003 7
a 1043 3039 2
a 1043 2801 4
a 1043 1943 3455
a 1043 2166 476
a 1043 2195 11
a 1043 1380 6184
a 1043 1833 407
a 1043 2064 976
a 1043 1230 15778
a 1043 1961 1827
a 1044 1446 15665
a 1044 1694 2841
a 1044 2666 14
a 1044 1948 1265
a 1044 2353 110
a 1044 2712 13
a 1044 1261 25573
a 1044 2091 807
a 1044 1530 20666
a 1044 2811 2
a 1044 1073 12223
a 1044 2852 4
a 1044 2839 7
a 1044 1887 2993
a 1044 2484 3
a 1044 1844 618
a 1044 1411 32732
a 1044 2727 14
a 1044 1775 7109
a 1044 1259 12946
a 1045 1867 957
a 1045 2555 21
a 1045 2702 6
a 1045 1441 2606
a 1045 1975 1753
a 1045 1084 2530
a 1045 2125 234
a 1045 1598 18461
a 1045 1489 13217
a 1045 2928 3
a 1045 3030 1
a 1045 2872 2
a 1045 2040 1383
a 1045 2308 52
a 1045 2787 1
a 1045 2896 3
a 1045 2187 153
a 1045 2913 3
a 1045 1926 280
a 1045 2199 398
a 1046 1093 21558
a 1046 2350 113
a 1046 2704 3
a 1046 1808 1814
a 1046 2243 94
a 1046 1702 4717
a 1046 2601 8
a 1046 2028 382
a 1046 1232 27922
a 1046 2298 21
a 1046 1989 718
a 1046 2009 1821
a 1046 1941 526
a 1046 2592 11
a 1046 2918 4
a 1046 1389 18098
a 1046 2793 5
a 1046 1935 1120
a 1046 2328 188
a 1046 2582 9
a 1047 2021 1458
a 1047 1493 6447
a 1047 1777 4772
a 1047 1915 1268
a 1047 1825 6612
a 1047 1286 21727
a 1047 2656 9
a 1047 2788 4
a 1047 1623 867
a 1047 1972 1242
a 1047 2056 699
a 1047 2306 130
a 1047 1739 949
a 1047 1465 13020
a 1047 2623 30
a 1047 2708 10
a 1047 2375 85
a 1047 1745 2885
a 1047 1500 9758
a 1047 1719 7918
a 1048 2719 10
a 1048 1884 2725
a 1048 1883 1403
a 1048 2849 2
a 1048 3005 1
a 1048 2436 87
a 1048 2013 254
a 1048 1748 625
a 1048 2866 1
a 1048 1091 8321
a 1048 2751 3
a 1048 1975 504
a 1048 1833 3473
a 1048 2398 60
a 1048 2744 15
a 1048 2308 141
a 1048 1590 9712
a 1048 1543 1206
a 1048 2452 51
a 1048 2676 6
a 1049 2292 19
a 1049 2034 930
a 1049 2888 3
a 1049 2251 209
a 1049 1374 14538
a 1049 2264 47
a 1049 1738 2910
a 1049 2025 150
a 1049 1462 29457
a 1049 2835 3
a 1049 1739 3238
a 1049 2111 702
a 1049 2409 51
a 1049 2372 27
a 1049 1455 31879
a 1049 1402 30664
a 1049 1241 8269
a 1049 2117 932
a 1049 2895 1
a 1049 2552 2
a 1050 1633 11742
a 1050 1528 32332
a 1050 2214 286
a 1050 2881 3
a 1050 1719 13554
a 1050 2835 7
a 1050 1992 1823
a 1050 1364 4119
a 1050 1802 3042
a 1050 2804 6
a 1050 1796 7635
a 1050 2069 501
a 1050 2417 119
a 1050 2787 6
a 1050 2875 2
a 1050 2910 2
a 1050 2157 289
a 1050 2682 13
a 1050 1754 791
a 1050 2498 54
a 1051 2504 47
a 1051 1805 690
a 1051 1998 55
a 1051 3046 1
a 1051 1256 4605
a 1051 2729 8
a 1051 2197 35
a 1051 2336 126
a 1051 2644 24
a 1051 3029 1
a 1051 1929 1302
a 1051 1491 9424
a 1051 1607 792
a 1051 1589 1729
a 1051 1746 4851
a 1051 1462 31470
a 1051 2450 113
a 1051 1105 2232
a 1051 1490 30265
a 1051 1246 903
a 1052 1267 3724
a 1052 2069 922
a 1052 3021 1
a 1052 2057 947
a 1052 2169 181
a 1052 2733 4
a 1052 2108 904
a 1052 1849 5214
a 1052 2726 1
a 1052 1756 5921
a 1052 2936 3
a 1052 1418 28878
a 1052 1807 2378
a 1052 1274 15213
a 1052 1497 14921
a 1052 2762 3
a 1052 2260 196
a 1052 2283 38
a 1052 1927 1043
a 1052 2080 288
a 1053 1486 23257
a 1053 2201 439
a 1053 1647 1236
a 1053 2744 12
a 1053 2611 5
a 1053 1683 8439
a 1053 1911 2333
a 1053 1505 15967
a 1053 2129 928
a 1053 1726 12351
a 1053 2708 1
a 1053 1321 8225
a 1053 2529 7
a 1053 2923 2
a 1053 1988 1758
a 1053 2443 82
a 1053 2208 442
a 1053 2721 11
a 1053 1760 1268
a 1053 2180 372
a 1054 2189 415
a 1054 2604 17
a 1054 1186 27799
a 1054 1468 29836
a 1054 2775 2
a 1054 2962 2
a 1054 2502 38
a 1054 2815 3
a 1054 1985 77
a 1054 1579 22227
a 1054 2594 16
a 1054 1582 9410
a 1054 2473 10
a 1054 1970 1499
a 1054 1550 12890
a 1054 1315 8556
a 1054 1398 15544
a 1054 1184 16688
a 1054 2482 38
a 1054 1745 1182
a 1055 2775 1
a 1055 1128 25470
a 1055 1241 32288
a 1055 1606 27664
a 1055 1546 19857
a 1055 2920 3
a 1055 2969 1
a 1055 1271 21153
a 1055 1178 915
a 1055 1894 398
a 1055 1155 22279
a 1055 2996 1
a 1055 1303 32546
a 1055 2600 16
a 1055 2885 2
a 1055 2484 35
a 1055 1685 1265
a 1055 2536 18
a 1055 1400 17667
a 1055 1982 1263
a 1056 1193 23427
a 1056 2136 816
a 1056 2378 25
a 1056 2553 33
a 1056 2790 5
a 1056 2278 102
a 1056 1973 173
a 1056 2898 1
a 1056 2882 3
a 1056 1544 11530
a 1056 2600 5
a 1056 1577 8970
a 1056 1873 817
a 1056 1660 926
a 1056 2425 44
a 1056 2145 797
a 1056 2049 1295
a 1056 1500 29599
a 1056 2944 4
a 1056 2471 50
a 1057 1825 6787
a 1057 1213 21160
a 1057 1585 29333
a 1057 2363 99
a 1057 2409 100
a 1057 2292 137
a 1057 1234 9101
a 1057 1199 21342
a 1057 2967 2
a 1057 2380 122
a 1057 2616 6
a 1057 1505 11094
a 1057 1809 6413
a 1057 2798 7
a 1057 2190 210
a 1057 1588 18800
a 1057 2450 50
a 1057 1638 10902
a 1057 3020 1
a 1057 2074 571
a 1058 2468 25
a 1058 2890 4
a 1058 1436 19135
a 1058 2952 4
a 1058 2517 30
a 1058 1307 18908
a 1058 2734 3
a 1058 2333 111
a 1058 1958 2035
a 1058 1556 20270
a 1058 1741 6803
a 1058 2596 30
a 1058 1892 237
a 1058 2695 7
a 1058 1198 2196
a 1058 1754 5321
a 1058 1379 2840
a 1058 2721 13
a 1058 2597 15
a 1058 2410 20
a 1059 2874 4
a 1059 2615 31
a 1059 2205 184
a 1059 1087 4553
a 1059 2382 48
a 1059 2953 2
a 1059 1465 5176
a 1059 1955 2525
a 1059 1173 16139
a 1059 2402 13
a 1059 1544 15891
a 1059 1900 1645
a 1059 1212 26210
a 1059 1855 24
a 1059 2884 3
a 1059 2501 15
a 1059 1284 13501
a 1059 2366 45
a 1059 3012 2
a 1059 2959 3
a 1060 1917 107
a 1060 1906 2425
a 1060 2923 2
a 1060 1778 5889
a 1060 1408 27361
a 1060 1521 3508
a 1060 2823 5
a 1060 2280 202
a 1060 2571 27
a 1060 1248 25056
a 1060 2953 2
a 1060 1528 10038
a 1060 1438 18707
a 1060 2421 48
a 1060 2561 11
a 1060 1194 9157
a 1060 2936 3
a 1060 1904 2979
a 1060 2055 1501
a 1060 1331 8615
a 1061 1224 24566
a 1061 1565 25938
a 1061 2665 7
a 1061 3056 1
a 1061 1190 119
a 1061 2184 211
a 1061 1250 5159
a 1061 1723 1283
a 1061 2610 23
a 1061 2953 2
a 1061 2471 47
a 1061 2587 23
a 1061 2325 26
a 1061 2842 1
a 1061 2571 16
a 1061 2785 1
a 1061 2280 124
a 1061 1439 13875
a 1061 1634 20802
a 1061 2726 2
a 1062 1910 228
a 1062 1126 3155
a 1062 1166 13205
a 1062 1137 6587
a 1062 2641 4
a 1062 1156 17523
a 1062 2569 18
a 1062 2117 34
a 1062 1084 21561
a 1062 1068 28806
a 1062 1613 14521
a 1062 2094 354
a 1062 3053 2
a 1062 1854 5257
a 1062 2502 34
a 1062 3001 2
a 1062 1832 6300
a 1062 2062 683
a 1062 1608 13371
a 1062 2811 2
a 1063 2606 5
a 1063 1597 18741
a 1063 2984 2
a 1063 2115 756
a 1063 1314 19647
a 1063 2231 83
a 1063 1582 7834
a 1063 2561 52
a 1063 3026 2
a 1063 2609 30
a 1063 1242 2162
a 1063 1361 12620
a 1063 2172 442
a 1063 2201 49
a 1063 1786 6844
a 1063 1810 481
a 1063 2889 3
a 1063 1376 15197
a 1063 1643 24861
a 1063 1132 2357
a 1064 1507 7777
a 1064 2221 114
a 1064 1910 497
a 1064 1849 3269
a 1064 2662 13
a 1064 1741 2059
a 1064 1262 12385
a 1064 2676 12
a 1064 2349 40
a 1064 1907 388
a 1064 2807 6
a 1064 1260 10419
a 1064 2595 9
a 1064 1438 13595
a 1064 1998 1650
a 1064 2557 51
a 1064 1738 5272
a 1064 1310 4506
a 1064 2209 158
a 1064 2461 20
a 1065 2692 9
a 1065 1972 471
a 1065 2584 20
a 1065 1382 11237
a 1065 2005 39
a 1065 1341 31924
a 1065 1810 3702
a 1065 2215 401
a 1065 1790 1540
a 1065 2430 90
a 1065 2363 243
a 1065 1227 27750
a 1065 2154 39
a 1065 2158 16
a 1065 2534 21
a 1065 2200 184
a 1065 1682 230
a 1065 1451 8559
a 1065 1545 18072
a 1065 3060 1
a 1066 1743 8881
a 1066 1513 4862
a 1066 1298 16830
a 1066 1179 20422
a 1066 2093 595
a 1066 2272 157
a 1066 2588 11
a 1066 2900 2
a 1066 2050 26
a 1066 2820 2
a 1066 2792 1
a 1066 1886 1044
a 1066 3004 1
a 1066 1234 10746
a 1066 2126 337
a 1066 1945 2971
a 1066 1817 3638
a 1066 1172 21197
a 1066 2047 798
a 1066 2478 11
a 1067 1371 1305
a 1067 1109 21104
a 1067 2218 153
a 1067 1730 14622
a 1067 2032 996
a 1067 1382 18613
a 1067 3040 2
a 1067 2457 105
a 1067 2811 6
a 1067 1578 26559
a 1067 1538 13488
a 1067 1449 954
a 1067 1287 21239
a 1067 2292 8
a 1067 2600 1
a 1067 1083 29288
a 1067 1324 11175
a 1067 2059 345
a 1067 2305 38
a 1067 3050 2
a 1068 1359 317
a 1068 2341 22
a 1068 3038 1
a 1068 2999 2
a 1068 2037 364
a 1068 2978 2
a 1068 2602 12
a 1068 2600 24
a 1068 1196 24130
a 1068 1370 5780
a 1068 2766 4
a 1068 2996 2
a 1068 1630 3955
a 1068 1235 10369
a 1068 1897 2412
a 1068 1404 15931
a 1068 2139 365
a 1068 2036 1444
a 1068 2548 7
a 1068 1932 3726
a 1069 2073 324
a 1069 2985 1
a 1069 2459 108
a 1069 2746 5
a 1069 1111 3284
a 1069 1083 30894
a 1069 2901 1
a 1069 2649 23
a 1069 1342 21918
a 1069 1887 917
a 1069 2154 351
a 1069 2316 13
a 1069 2744 3
a 1069 1411 20262
a 1069 2204 297
a 1069 2190 153
a 1069 2124 654
a 1069 2681 14
a 1069 2559 36
a 1069 2461 89
a 1070 2137 969
a 1070 2616 18
a 1070 1111 4574
a 1070 2479 32
a 1070 2452 97
a 1070 2252 453
a 1070 2021 1702
a 1070 2163 344
a 1070 3054 2
a 1070 1740 5159
a 1070 1541 19026
a 1070 1840 5676
a 1070 2559 58
a 1070 1483 29131
a 1070 1325 29765
a 1070 2679 14
a 1070 2390 58
a 1070 1079 3569
a 1070 1629 18025
a 1070 2681 1
a 1071 1667 15323
a 1071 2745 10
a 1071 1080 9419
a 1071 1358 19006
a 1071 3024 2
a 1071 1717 3448
a 1071 2894 2
a 1071 1991 518
a 1071 1100 22443
a 1071 2422 10
a 1071 2835 7
a 1071 1140 4691
a 1071 1410 17439
a 1071 1397 20686
a 1071 1311 26486
a 1071 2465 25
a 1071 2038 767
a 1071 2559 59
a 1071 1279 2643
a 1071 2592 17
a 1072 1840 4819
a 1072 2619 19
a 1072 1323 107
a 1072 1411 24878
a 1072 1295 7601
a 1072 1928 1347
a 1072 2058 1010
a 1072 2630 13
a 1072 2062 763
a 1072 3013 1
a 1072 2090 720
a 1072 2897 1
a 1072 1363 6301
a 1072 2449 59
a 1072 2023 596
a 1072 2778 4
a 1072 1837 1440
a 1072 2437 119
a 1072 1864 2025
a 1072 2565 14
a 1073 1549 20465
a 1073 2175 113
a 1073 1694 13943
a 1073 1166 10662
a 1073 1326 6510
a 1073 2429 34
a 1073 2407 44
a 1073 1158 1784
a 1073 2747 3
a 1073 1879 3078
a 1073 1143 19986
a 1073 2050 570
a 1073 1897 3818
a 1073 1602 8469
a 1073 2111 705
a 1073 2005 542
a 1073 1151 2142
a 1073 1556 26308
a 1073 1488 5685
a 1073 2162 132
a 1074 2698 15
a 1074 2937 4
a 1074 1478 15581
a 1074 2917 4
a 1074 1771 2574
a 1074 2750 8
a 1074 2438 17
a 1074 2560 50
a 1074 2304 57
a 1074 1565 30266
a 1074 2650 11
a 1074 2889 3
a 1074 1583 26436
a 1074 2511 42
a 1074 2612 14
a 1074 2839 1
a 1074 2118 812
a 1074 2072 601
a 1074 2034 420
a 1074 2898 1
a 1075 2285 232
a 1075 3026 2
a 1075 1306 5182
a 1075 2381 52
a 1075 2761 1
a 1075 1707 3867
a 1075 2894 1
a 1075 1621 12713
a 1075 2062 1216
a 1075 2380 107
a 1075 1605 3407
a 1075 1160 32288
a 1075 2260 180
a 1075 1107 182
a 1075 1655 1950
a 1075 1852 6196
a 1075 2926 1
a 1075 2259 187
a 1075 1965 3000
a 1075 1254 2532
a 1076 1117 21602
a 1076 3017 1
a 1076 2790 3
a 1076 2165 783
a 1076 2349 195
a 1076 2328 194
a 1076 1271 18733
a 1076 2900 1
a 1076 1530 26642
a 1076 1629 5068
a 1076 1809 437
a 1076 2425 119
a 1076 2137 549
a 1076 2973 2
a 1076 1808 4197
a 1076 1295 16050
a 1076 1719 917
a 1076 2025 1449
a 1076 1463 4193
a 1076 1169 4681
a 1077 2855 3
a 1077 1741 6341
a 1077 1721 1277
a 1077 1307 16076
a 1077 2803 4
a 1077 1802 2807
a 1077 2351 39
a 1077 1286 11446
a 1077 1963 2059
a 1077 2638 12
a 1077 1882 2708
a 1077 2055 674
a 1077 1702 13120
a 1077 1122 21159
a 1077 1878 2388
a 1077 1781 7317
a 1077 1605 989
a 1077 2068 507
a 1077 1733 7485
a 1077 2635 15
a 1078 2924 1
a 1078 2964 2
a 1078 2199 98
a 1078 1236 26264
a 1078 1402 8036
a 1078 3070 1
a 1078 2137 629
a 1078 1235 30534
a 1078 2560 27
a 1078 1391 29231
a 1078 2382 2
a 1078 3010 1
a 1078 2405 27
a 1078 2630 12
a 1078 1225 10218
a 1078 2899 1
a 1078 2451 27
a 1078 1120 12785
a 1078 2644 14
a 1078 1298 11474
a 1079 1905 2614
a 1079 2456 58
a 1079 2792 1
a 1079 2745 3
a 1079 2611 2
a 1079 2961 4
a 1079 1800 2953
a 1079 1513 24432
a 1079 1448 31454
a 1079 2213 445
a 1079 1250 26497
a 1079 1263 11303
a 1079 3061 1
a 1079 2311 76
a 1079 2840 7
a 1079 1779 13728
a 1079 2540 52
a 1079 1296 32504
a 1079 2995 1
a 1079 1092 4118
a 1080 2014 1749
a 1080 2244 7
a 1080 2551 42
a 1080 3061 1
a 1080 1686 12085
a 1080 2745 12
a 1080 2424 111
a 1080 1260 20105
a 1080 1304 3822
a 1080 2922 4
a 1080 1421 24651
a 1080 1301 31875
a 1080 3032 1
a 1080 1234 5510
a 1080 1995 345
a 1080 2052 799
a 1080 2097 92
a 1080 2759 5
a 1080 1575 15144
a 1080 2038 689
a 1081 2383 121
a 1081 2492 10
a 1081 2132 184
a 1081 2088 763
a 1081 1965 3219
a 1081 1691 2262
a 1081 2534 51
a 1081 2753 13
a 1081 2073 339
a 1081 1147 11451
a 1081 2618 22
a 1081 1746 2092
a 1081 1750 14981
a 1081 2891 4
a 1081 1675 28037
a 1081 2759 1
a 1081 2982 2
a 1081 1728 15280
a 1081 1622 5366
a 1081 1217 27433
a 1082 2662 31
a 1082 2402 29
a 1082 1538 2839
a 1082 2902 2
a 1082 1895 572
a 1082 2579 38
a 1082 1956 201
a 1082 1970 1184
a 1082 1702 1170
a 1082 2601 12
a 1082 1930 82
a 1082 1972 2570
a 1082 1320 1611
a 1082 2681 17
a 1082 2644 31
a 1082 2738 15
a 1082 1492 4544
a 1082 2711 5
a 1082 1308 10508
a 1082 3071 2
a 1083 1095 15804
a 1083 2754 4
a 1083 2362 78
a 1083 2649 17
a 1083 1751 13304
a 1083 1151 10836
a 1083 1990 1869
