c Random 2 Leveled Graph
c 50 Rows, 70 columns, capacities in range [0, 50]
p max 3502 10450
a 564 635 3
a 564 619 35
a 564 642 19
a 565 650 25
a 565 621 48
a 565 638 38
a 566 650 22
a 566 629 33
a 566 620 44
a 567 629 35
a 567 645 5
a 567 621 15
a 568 613 49
a 568 647 43
a 568 645 44
a 569 645 25
a 569 651 50
a 569 642 25
a 570 621 34
a 570 625 16
a 570 616 19
a 571 604 50
a 571 613 9
a 571 640 14
a 572 633 22
a 572 647 7
a 572 640 21
a 573 610 33
a 573 623 48
a 573 620 8
a 574 625 40
a 574 624 7
a 574 640 7
a 575 603 1
a 575 647 19
a 575 608 24
a 576 643 14
a 576 638 11
a 576 649 7
a 577 646 46
a 577 632 42
a 577 603 44
a 578 607 28
a 578 651 36
a 578 630 15
a 579 608 6
a 579 606 28
a 579 626 18
a 580 620 12
a 580 638 30
a 580 604 49
a 581 642 33
a 581 610 11
a 581 641 26
a 582 602 30
a 582 648 23
a 582 641 13
a 583 629 21
a 583 638 27
a 583 624 4
a 584 603 2
a 584 604 2
a 584 637 48
a 585 624 29
a 585 645 17
a 585 637 17
a 586 640 45
a 586 627 40
a 586 613 47
a 587 604 22
a 587 628 39
a 587 608 9
a 588 629 48
a 588 610 30
a 588 638 29
a 589 647 27
a 589 632 13
a 589 651 29
a 590 643 32
a 590 629 36
a 590 621 48
a 591 606 7
a 591 636 10
a 591 608 20
a 592 617 48
a 592 647 11
a 592 623 17
a 593 629 37
a 593 642 6
a 593 637 50
a 594 645 38
a 594 627 31
a 594 640 28
a 595 605 40
a 595 634 5
a 595 607 1
a 596 610 50
a 596 617 41
a 596 640 11
a 597 606 36
a 597 609 38
a 597 649 5
a 598 615 34
a 598 644 33
a 598 651 13
a 599 639 15
a 599 631 1
a 599 603 34
a 600 620 9
a 600 609 19
a 600 635 11
a 601 639 2
a 601 634 50
a 601 643 35
a 602 658 38
a 602 685 41
a 602 671 43
a 603 672 16
a 603 662 14
a 603 664 36
a 604 676 34
a 604 679 4
a 604 699 35
a 605 676 50
a 605 688 26
a 605 680 35
a 606 676 23
a 606 686 5
a 606 664 43
a 607 664 11
a 607 665 35
a 607 657 24
a 608 699 38
a 608 655 1
a 608 674 23
a 609 683 37
a 609 658 6
a 609 669 48
a 610 692 48
a 610 701 36
a 610 659 49
a 611 677 29
a 611 694 6
a 611 686 47
a 612 680 38
a 612 694 43
a 612 690 46
a 613 655 47
a 613 669 6
a 613 658 44
a 614 656 7
a 614 676 40
a 614 661 16
a 615 701 12
a 615 694 37
a 615 661 26
a 616 665 47
a 616 670 13
a 616 699 28
a 617 682 16
a 617 693 35
a 617 661 41
a 618 668 38
a 618 675 37
a 618 688 45
a 619 701 28
a 619 695 45
a 619 668 22
a 620 692 19
a 620 652 26
a 620 687 36
a 621 681 26
a 621 658 42
a 621 670 9
a 622 668 48
a 622 682 35
a 622 688 21
a 623 656 15
a 623 688 24
a 623 680 1
a 624 652 17
a 624 692 34
a 624 663 5
a 625 697 7
a 625 672 39
a 625 693 7
a 626 680 6
a 626 668 25
a 626 659 50
a 627 684 18
a 627 692 47
a 627 693 9
a 628 659 13
a 628 669 47
a 628 692 35
a 629 678 15
a 629 691 7
a 629 654 46
a 630 681 30
a 630 688 23
a 630 652 27
a 631 678 21
a 631 664 8
a 631 653 15
a 632 696 1
a 632 664 31
a 632 690 12
a 633 663 9
a 633 658 40
a 633 695 48
a 634 681 8
a 634 654 20
a 634 692 19
a 635 679 10
a 635 699 14
a 635 686 26
a 636 691 2
a 636 694 22
a 636 673 37
a 637 660 48
a 637 681 20
a 637 686 37
a 638 654 33
a 638 700 39
a 638 656 6
a 639 683 28
a 639 668 24
a 639 667 30
a 640 684 39
a 640 665 17
a 640 673 41
a 641 665 22
a 641 691 2
a 641 671 10
a 642 690 10
a 642 666 35
a 642 685 13
a 643 685 50
a 643 676 15
a 643 653 10
a 644 693 3
a 644 674 28
a 644 697 17
a 645 690 6
a 645 693 18
a 645 667 11
a 646 674 49
a 646 676 42
a 646 689 40
a 647 670 19
a 647 686 23
a 647 656 42
a 648 689 46
a 648 678 42
a 648 676 34
a 649 676 7
a 649 667 47
a 649 670 3
a 650 683 35
a 650 668 41
a 650 676 45
a 651 679 42
a 651 678 19
a 651 698 6
a 652 723 18
a 652 717 1
a 652 743 10
a 653 726 8
a 653 745 6
a 653 718 15
a 654 727 40
a 654 718 33
a 654 704 47
a 655 705 27
a 655 747 2
a 655 748 3
a 656 751 47
a 656 736 6
a 656 705 1
a 657 738 24
a 657 722 44
a 657 727 46
a 658 748 43
a 658 708 27
a 658 734 11
a 659 747 16
a 659 742 1
a 659 702 3
a 660 712 35
a 660 713 30
a 660 738 35
a 661 708 41
a 661 734 35
a 661 702 37
a 662 718 26
a 662 734 39
a 662 719 17
a 663 702 44
a 663 712 22
a 663 703 33
a 664 745 39
a 664 706 31
a 664 740 46
a 665 747 47
a 665 722 16
a 665 719 34
a 666 734 34
a 666 742 40
a 666 735 40
a 667 705 1
a 667 731 14
a 667 719 30
a 668 713 14
a 668 747 19
a 668 704 2
a 669 706 12
a 669 709 18
a 669 715 27
a 670 718 49
a 670 716 43
a 670 731 32
a 671 739 15
a 671 707 9
a 671 724 8
a 672 748 16
a 672 712 31
a 672 714 16
a 673 749 45
a 673 742 15
a 673 748 43
a 674 717 7
a 674 722 7
a 674 736 1
a 675 735 16
a 675 748 18
a 675 704 12
a 676 706 30
a 676 727 20
a 676 747 49
a 677 744 10
a 677 723 48
a 677 740 48
a 678 710 48
a 678 723 10
a 678 704 23
a 679 738 16
a 679 722 13
a 679 751 35
a 680 743 9
a 680 737 18
a 680 705 50
a 681 733 8
a 681 721 9
a 681 746 30
a 682 751 25
a 682 708 27
a 682 711 26
a 683 736 46
a 683 726 47
a 683 709 29
a 684 751 8
a 684 716 39
a 684 733 19
a 685 707 6
a 685 706 18
a 685 745 48
a 686 735 37
a 686 745 30
a 686 743 48
a 687 706 5
a 687 735 3
a 687 707 31
a 688 722 27
a 688 740 23
a 688 731 5
a 689 738 26
a 689 717 31
a 689 703 32
a 690 740 39
a 690 716 41
a 690 712 8
a 691 744 32
a 691 749 21
a 691 733 19
a 692 733 23
a 692 721 34
a 692 713 41
a 693 730 48
a 693 704 49
a 693 715 22
a 694 724 28
a 694 708 45
a 694 747 37
a 695 749 15
a 695 735 36
a 695 746 41
a 696 705 6
a 696 739 31
a 696 725 19
a 697 714 2
a 697 710 19
a 697 718 7
a 698 708 24
a 698 728 35
a 698 744 3
a 699 702 1
a 699 714 12
a 699 722 26
a 700 722 49
a 700 740 34
a 700 747 2
a 701 736 13
a 701 750 38
a 701 744 46
a 702 761 23
a 702 760 17
a 702 795 22
a 703 785 27
a 703 793 16
a 703 784 39
a 704 791 48
a 704 800 6
a 704 768 34
a 705 777 21
a 705 771 38
a 705 798 18
a 706 787 31
a 706 794 24
a 706 782 40
a 707 788 23
a 707 779 36
a 707 775 32
a 708 787 36
a 708 781 36
a 708 797 14
a 709 798 3
a 709 788 36
a 709 785 49
a 710 784 20
a 710 762 39
a 710 773 37
a 711 767 47
a 711 794 49
a 711 788 29
a 712 778 3
a 712 763 22
a 712 788 48
a 713 766 8
a 713 754 23
a 713 797 40
a 714 761 42
a 714 756 49
a 714 772 31
a 715 769 37
a 715 793 26
a 715 762 34
a 716 792 23
a 716 777 7
a 716 801 27
a 717 769 46
a 717 788 43
a 717 755 16
a 718 788 27
a 718 758 49
a 718 768 38
a 719 767 11
a 719 787 41
a 719 766 9
a 720 764 7
a 720 756 39
a 720 766 3
a 721 801 14
a 721 782 30
a 721 777 30
a 722 773 20
a 722 769 42
a 722 790 46
a 723 767 32
a 723 760 24
a 723 791 13
a 724 755 16
a 724 799 9
a 724 772 9
a 725 791 42
a 725 768 22
a 725 781 14
a 726 774 39
a 726 783 17
a 726 761 15
a 727 801 45
a 727 770 1
a 727 772 6
a 728 758 24
a 728 780 14
a 728 788 28
a 729 775 35
a 729 779 24
a 729 773 12
a 730 769 27
a 730 789 4
a 730 754 14
a 731 758 6
a 731 765 10
a 731 797 21
a 732 775 20
a 732 785 30
a 732 798 3
a 733 787 45
a 733 795 22
a 733 778 16
a 734 789 47
a 734 773 20
a 734 759 50
a 735 794 41
a 735 754 8
a 735 767 4
a 736 788 37
a 736 759 16
a 736 761 10
a 737 765 2
a 737 761 29
a 737 771 36
a 738 758 25
a 738 771 29
a 738 770 32
a 739 776 12
a 739 795 25
a 739 797 17
a 740 773 25
a 740 774 46
a 740 787 8
a 741 760 34
a 741 785 23
a 741 790 46
a 742 784 31
a 742 755 41
a 742 783 1
a 743 754 8
a 743 757 19
a 743 760 9
a 744 780 33
a 744 772 14
a 744 763 7
a 745 769 25
a 745 784 9
a 745 794 21
a 746 785 15
a 746 796 15
a 746 789 15
a 747 777 18
a 747 792 14
a 747 798 6
a 748 771 29
a 748 783 19
a 748 794 31
a 749 781 38
a 749 772 17
a 749 800 42
a 750 777 21
a 750 778 19
a 750 760 10
a 751 758 35
a 751 766 7
a 751 787 48
a 752 810 40
a 752 803 45
a 752 812 29
a 753 846 23
a 753 828 40
a 753 826 41
a 754 804 40
a 754 803 24
a 754 821 45
a 755 839 28
a 755 829 17
a 755 811 37
a 756 851 45
a 756 825 16
a 756 821 15
a 757 830 3
a 757 821 9
a 757 838 27
a 758 817 39
a 758 839 17
a 758 848 39
a 759 835 7
a 759 826 7
a 759 834 16
a 760 826 35
a 760 818 43
a 760 814 30
a 761 848 3
a 761 851 33
a 761 824 27
a 762 817 6
a 762 818 10
a 762 827 3
a 763 806 50
a 763 846 25
a 763 819 44
a 764 835 44
a 764 823 18
a 764 824 14
a 765 827 2
a 765 812 36
a 765 825 25
a 766 847 42
a 766 810 21
a 766 824 27
a 767 824 9
a 767 831 44
a 767 840 28
a 768 828 4
a 768 824 17
a 768 806 38
a 769 841 50
a 769 814 30
a 769 842 4
a 770 821 35
a 770 804 30
a 770 824 5
a 771 828 23
a 771 826 35
a 771 840 14
a 772 809 38
a 772 805 34
a 772 850 19
a 773 813 12
a 773 831 10
a 773 847 45
a 774 824 23
a 774 828 43
a 774 809 46
a 775 813 30
a 775 848 36
a 775 830 36
a 776 808 21
a 776 834 50
a 776 818 9
a 777 822 34
a 777 826 7
a 777 848 27
a 778 843 15
a 778 826 39
a 778 847 39
a 779 805 24
a 779 829 5
a 779 806 43
a 780 813 50
a 780 827 25
a 780 804 43
a 781 848 5
a 781 842 6
a 781 837 29
a 782 833 34
a 782 811 3
a 782 843 30
a 783 814 48
a 783 834 12
a 783 844 50
a 784 821 40
a 784 842 29
a 784 807 10
a 785 823 7
a 785 832 41
a 785 830 29
a 786 847 49
a 786 846 11
a 786 850 26
a 787 817 23
a 787 832 27
a 787 818 15
a 788 834 34
a 788 845 37
a 788 831 6
a 789 834 15
a 789 839 16
a 789 807 39
a 790 834 39
a 790 851 47
a 790 820 9
a 791 847 45
a 791 840 20
a 791 830 10
a 792 851 9
a 792 821 18
a 792 814 19
a 793 805 27
a 793 813 37
a 793 845 41
a 794 802 48
a 794 806 24
a 794 805 19
a 795 832 1
a 795 818 3
a 795 848 16
a 796 838 30
a 796 825 48
a 796 819 19
a 797 812 18
a 797 830 26
a 797 826 9
a 798 804 21
a 798 836 13
a 798 814 20
a 799 842 1
a 799 837 15
a 799 813 12
a 800 819 18
a 800 847 38
a 800 812 5
a 801 840 30
a 801 844 16
a 801 817 24
a 802 871 10
a 802 890 31
a 802 889 37
a 803 871 21
a 803 873 27
a 803 892 32
a 804 895 50
a 804 856 8
a 804 863 35
a 805 852 16
a 805 881 6
a 805 888 8
a 806 896 20
a 806 901 21
a 806 886 43
a 807 855 11
a 807 865 28
a 807 869 18
a 808 893 5
a 808 855 27
a 808 857 13
a 809 868 46
a 809 886 44
a 809 874 1
a 810 873 10
a 810 899 45
a 810 854 12
a 811 891 19
a 811 887 8
a 811 868 19
a 812 884 36
a 812 852 21
a 812 856 50
a 813 868 17
a 813 894 30
a 813 900 33
a 814 885 8
a 814 860 36
a 814 861 50
a 815 894 7
a 815 873 28
a 815 872 31
a 816 855 36
a 816 888 19
a 816 897 3
a 817 862 15
a 817 880 50
a 817 887 2
a 818 859 39
a 818 878 42
a 818 887 38
a 819 885 24
a 819 898 19
a 819 895 44
a 820 898 40
a 820 861 12
a 820 887 32
a 821 901 43
a 821 875 50
a 821 886 32
a 822 889 24
a 822 852 20
a 822 858 41
a 823 885 7
a 823 869 9
a 823 890 1
a 824 872 36
a 824 865 9
a 824 890 17
a 825 900 26
a 825 881 21
a 825 875 7
a 826 890 41
a 826 885 47
a 826 898 20
a 827 893 5
a 827 871 46
a 827 877 48
a 828 893 1
a 828 896 38
a 828 860 42
a 829 888 31
a 829 877 9
a 829 884 39
a 830 886 36
a 830 865 28
a 830 887 4
a 831 888 50
a 831 872 21
a 831 878 32
a 832 901 38
a 832 879 24
a 832 900 36
a 833 869 27
a 833 883 22
a 833 853 34
a 834 896 1
a 834 883 18
a 834 881 43
a 835 886 41
a 835 868 8
a 835 880 50
a 836 893 40
a 836 875 50
a 836 883 32
a 837 865 2
a 837 877 27
a 837 901 46
a 838 891 46
a 838 885 25
a 838 876 36
a 839 885 3
a 839 872 43
a 839 897 18
a 840 892 21
a 840 875 19
a 840 876 6
a 841 858 31
a 841 882 15
a 841 895 16
a 842 863 29
a 842 876 18
a 842 860 18
a 843 882 13
a 843 901 41
a 843 892 21
a 844 877 12
a 844 866 33
a 844 852 35
a 845 896 17
a 845 870 37
a 845 858 27
a 846 867 47
a 846 890 48
a 846 894 13
a 847 873 8
a 847 854 11
a 847 861 7
a 848 872 49
a 848 852 26
a 848 868 46
a 849 881 17
a 849 895 14
a 849 876 37
a 850 853 16
a 850 886 6
a 850 860 12
a 851 891 1
a 851 884 25
a 851 876 33
a 852 928 15
a 852 939 25
a 852 927 1
a 853 927 39
a 853 947 2
a 853 939 30
a 854 927 35
a 854 908 41
a 854 946 22
a 855 947 46
a 855 931 8
a 855 921 9
a 856 908 17
a 856 940 33
a 856 926 21
a 857 905 40
a 857 909 6
a 857 924 22
a 858 930 45
a 858 931 28
a 858 927 40
a 859 906 31
a 859 950 43
a 859 942 18
a 860 908 44
a 860 950 33
a 860 920 41
a 861 945 44
a 861 903 20
a 861 941 28
a 862 944 43
a 862 933 27
a 862 935 36
a 863 913 21
a 863 918 8
a 863 932 18
a 864 923 7
a 864 918 33
a 864 947 33
a 865 917 14
a 865 922 44
a 865 943 46
a 866 937 32
a 866 944 13
a 866 923 18
a 867 904 31
a 867 923 29
a 867 919 23
a 868 951 45
a 868 926 2
a 868 931 4
a 869 935 39
a 869 916 45
a 869 943 21
a 870 904 4
a 870 915 3
a 870 929 9
a 871 927 24
a 871 910 39
a 871 951 41
a 872 907 38
a 872 903 24
a 872 947 9
a 873 932 36
a 873 928 21
a 873 943 10
a 874 926 22
a 874 933 1
a 874 945 3
a 875 932 37
a 875 911 23
a 875 927 45
a 876 904 34
a 876 917 33
a 876 942 5
a 877 912 43
a 877 907 24
a 877 940 46
a 878 945 40
a 878 939 35
a 878 911 48
a 879 950 8
a 879 940 30
a 879 920 31
a 880 949 33
a 880 912 22
a 880 915 47
a 881 950 50
a 881 944 4
a 881 946 37
a 882 927 40
a 882 925 41
a 882 940 2
a 883 927 36
a 883 914 29
a 883 948 25
a 884 929 21
a 884 933 49
a 884 905 1
a 885 931 16
a 885 918 39
a 885 946 27
a 886 914 29
a 886 904 18
a 886 924 22
a 887 911 37
a 887 931 40
a 887 917 33
a 888 942 36
a 888 937 33
a 888 921 17
a 889 913 1
a 889 905 42
a 889 924 47
a 890 913 16
a 890 924 14
a 890 934 21
a 891 912 22
a 891 922 21
a 891 947 29
a 892 916 20
a 892 906 11
a 892 948 50
a 893 923 33
a 893 937 31
a 893 904 45
a 894 903 11
a 894 947 34
a 894 913 17
a 895 947 3
a 895 924 15
a 895 910 7
a 896 914 26
a 896 907 42
a 896 936 22
a 897 913 34
a 897 927 33
a 897 942 18
a 898 902 25
a 898 945 19
a 898 939 30
a 899 937 12
a 899 931 6
a 899 936 11
a 900 902 2
a 900 926 11
a 900 944 17
a 901 919 7
a 901 925 26
a 901 911 1
a 902 957 42
a 902 1000 50
a 902 992 8
a 903 988 30
a 903 984 21
a 903 962 20
a 904 961 25
a 904 971 32
a 904 977 2
a 905 953 39
a 905 977 20
a 905 959 34
a 906 976 2
a 906 965 21
a 906 966 35
a 907 963 41
a 907 976 16
a 907 999 18
a 908 980 28
a 908 957 33
a 908 981 12
a 909 968 49
a 909 991 49
a 909 962 38
a 910 967 26
a 910 1000 34
a 910 956 22
a 911 999 27
a 911 966 5
a 911 993 13
a 912 973 17
a 912 960 39
a 912 956 35
a 913 982 30
a 913 958 38
a 913 968 30
a 914 956 21
a 914 995 35
a 914 991 2
a 915 954 17
a 915 988 29
a 915 989 33
a 916 960 38
a 916 995 34
a 916 974 30
a 917 998 4
a 917 999 2
a 917 975 45
a 918 974 4
a 918 955 33
a 918 972 21
a 919 959 31
a 919 985 33
a 919 976 16
a 920 992 29
a 920 968 27
a 920 969 19
a 921 955 4
a 921 996 34
a 921 981 50
a 922 979 33
a 922 992 28
a 922 962 11
a 923 965 50
a 923 989 16
a 923 995 12
a 924 983 9
a 924 970 4
a 924 953 9
a 925 966 22
a 925 980 23
a 925 990 8
a 926 969 44
a 926 958 49
a 926 974 11
a 927 971 12
a 927 993 13
a 927 986 3
a 928 957 11
a 928 995 2
a 928 963 32
a 929 994 36
a 929 973 35
a 929 1000 45
a 930 975 40
a 930 957 39
a 930 952 1
a 931 984 46
a 931 969 11
a 931 962 49
a 932 991 46
a 932 1000 2
a 932 971 22
a 933 1001 35
a 933 989 8
a 933 975 1
a 934 964 47
a 934 979 5
a 934 986 42
a 935 953 16
a 935 989 33
a 935 964 2
a 936 980 29
a 936 997 27
a 936 990 45
a 937 957 13
a 937 980 8
a 937 997 50
a 938 979 46
a 938 1001 4
a 938 953 43
a 939 1001 43
a 939 969 6
a 939 994 27
a 940 967 16
a 940 955 24
a 940 1000 48
a 941 971 4
a 941 989 21
a 941 1001 32
a 942 980 46
a 942 954 32
a 942 970 7
a 943 983 3
a 943 981 10
a 943 988 29
a 944 990 9
a 944 960 23
a 944 991 5
a 945 999 25
a 945 973 12
a 945 958 4
a 946 957 12
a 946 959 39
a 946 971 50
a 947 994 18
a 947 987 27
a 947 997 33
a 948 1001 13
a 948 969 18
a 948 955 5
a 949 995 13
a 949 981 5
a 949 966 28
a 950 978 40
a 950 991 50
a 950 983 48
a 951 964 4
a 951 988 8
a 951 976 38
a 952 1031 3
a 952 1034 12
a 952 1043 28
a 953 1049 3
a 953 1035 33
a 953 1048 5
a 954 1026 24
a 954 1028 46
a 954 1047 32
a 955 1004 40
a 955 1045 33
a 955 1034 20
a 956 1037 3
a 956 1051 5
a 956 1039 30
a 957 1034 22
a 957 1002 44
a 957 1051 46
a 958 1006 20
a 958 1042 6
a 958 1051 28
a 959 1024 25
a 959 1030 36
a 959 1002 19
a 960 1039 32
a 960 1003 40
a 960 1036 16
a 961 1002 28
a 961 1011 11
a 961 1026 47
a 962 1013 1
a 962 1023 47
a 962 1035 19
a 963 1048 22
a 963 1013 45
a 963 1015 9
a 964 1048 4
a 964 1004 5
a 964 1047 21
a 965 1021 14
a 965 1038 17
a 965 1012 36
a 966 1020 37
a 966 1044 21
a 966 1037 16
a 967 1046 16
a 967 1048 33
a 967 1027 13
a 968 1003 31
a 968 1028 7
a 968 1007 24
a 969 1043 8
a 969 1042 24
a 969 1045 15
a 970 1024 3
a 970 1051 13
a 970 1002 36
a 971 1004 39
a 971 1026 36
a 971 1020 49
a 972 1024 44
a 972 1039 1
a 972 1014 43
a 973 1022 35
a 973 1033 46
a 973 1021 42
a 974 1031 37
a 974 1037 33
a 974 1016 50
a 975 1045 9
a 975 1002 17
a 975 1021 36
a 976 1027 32
a 976 1051 20
a 976 1040 47
a 977 1022 28
a 977 1004 49
a 977 1016 38
a 978 1040 6
a 978 1003 4
a 978 1050 14
a 979 1014 46
a 979 1019 32
a 979 1043 6
a 980 1046 22
a 980 1024 39
a 980 1020 21
a 981 1045 36
a 981 1025 19
a 981 1047 16
a 982 1044 32
a 982 1051 25
a 982 1039 5
a 983 1024 26
a 983 1031 19
a 983 1018 7
a 984 1013 23
a 984 1012 29
a 984 1044 33
a 985 1028 28
a 985 1029 29
a 985 1051 49
a 986 1046 22
a 986 1027 40
a 986 1040 26
a 987 1033 2
a 987 1018 48
a 987 1042 49
a 988 1012 10
a 988 1003 28
a 988 1009 8
a 989 1042 5
a 989 1028 25
a 989 1005 24
a 990 1037 31
a 990 1008 49
a 990 1021 50
a 991 1018 32
a 991 1010 24
a 991 1025 35
a 992 1043 38
a 992 1035 11
a 992 1006 23
a 993 1046 10
a 993 1020 24
a 993 1016 30
a 994 1037 23
a 994 1043 24
a 994 1009 28
a 995 1051 44
a 995 1037 10
a 995 1030 18
a 996 1042 39
a 996 1017 20
a 996 1019 42
a 997 1014 10
a 997 1028 44
a 997 1006 42
a 998 1014 10
a 998 1049 1
a 998 1022 29
a 999 1041 21
a 999 1042 43
a 999 1044 45
a 1000 1016 44
a 1000 1048 22
a 1000 1038 37
a 1001 1047 28
a 1001 1026 50
a 1001 1018 39
a 1002 1098 15
a 1002 1083 36
a 1002 1056 8
a 1003 1075 33
a 1003 1084 13
a 1003 1052 44
a 1004 1070 10
a 1004 1091 34
a 1004 1085 40
a 1005 1064 49
a 1005 1097 36
a 1005 1089 40
a 1006 1082 41
a 1006 1059 2
a 1006 1081 5
a 1007 1064 23
a 1007 1070 24
a 1007 1095 28
a 1008 1088 3
a 1008 1087 8
a 1008 1085 21
a 1009 1078 38
a 1009 1058 3
a 1009 1091 25
a 1010 1068 7
a 1010 1101 18
a 1010 1087 41
a 1011 1072 48
a 1011 1077 16
a 1011 1073 43
a 1012 1083 6
a 1012 1086 33
a 1012 1060 30
a 1013 1075 33
a 1013 1091 43
a 1013 1064 21
a 1014 1071 2
a 1014 1082 16
a 1014 1098 23
a 1015 1076 30
a 1015 1057 5
a 1015 1088 28
a 1016 1071 27
a 1016 1053 2
a 1016 1084 38
a 1017 1063 26
a 1017 1075 46
a 1017 1056 48
a 1018 1081 24
a 1018 1064 19
a 1018 1087 11
a 1019 1064 33
a 1019 1061 25
a 1019 1081 25
a 1020 1095 19
a 1020 1067 33
a 1020 1077 47
a 1021 1074 40
a 1021 1063 17
a 1021 1086 37
a 1022 1085 49
a 1022 1056 27
a 1022 1053 45
a 1023 1070 15
a 1023 1085 18
a 1023 1056 35
a 1024 1098 11
a 1024 1066 49
a 1024 1068 24
a 1025 1068 6
a 1025 1093 21
a 1025 1098 40
a 1026 1083 29
a 1026 1053 26
a 1026 1100 22
a 1027 1061 42
a 1027 1056 39
a 1027 1075 31
a 1028 1100 28
a 1028 1055 5
a 1028 1091 18
a 1029 1058 13
a 1029 1099 40
a 1029 1092 24
a 1030 1090 42
a 1030 1081 36
a 1030 1088 40
a 1031 1062 33
a 1031 1072 32
a 1031 1069 48
a 1032 1086 13
a 1032 1091 11
a 1032 1058 4
a 1033 1095 12
a 1033 1094 24
a 1033 1084 14
a 1034 1095 50
a 1034 1094 20
a 1034 1092 21
a 1035 1097 4
a 1035 1078 7
a 1035 1064 37
a 1036 1060 24
a 1036 1100 39
a 1036 1066 29
a 1037 1095 28
a 1037 1063 44
a 1037 1057 18
a 1038 1068 45
a 1038 1092 40
a 1038 1066 2
a 1039 1076 2
a 1039 1064 41
a 1039 1088 34
a 1040 1080 35
a 1040 1087 38
a 1040 1085 34
a 1041 1074 41
a 1041 1073 10
a 1041 1079 14
a 1042 1100 28
a 1042 1084 41
a 1042 1070 17
a 1043 1058 35
a 1043 1073 2
a 1043 1060 6
a 1044 1059 26
a 1044 1057 31
a 1044 1072 50
a 1045 1096 24
a 1045 1091 15
a 1045 1055 39
a 1046 1082 14
a 1046 1060 15
a 1046 1100 38
a 1047 1072 5
a 1047 1054 17
a 1047 1065 29
a 1048 1079 10
a 1048 1101 38
a 1048 1068 38
a 1049 1078 15
a 1049 1057 17
a 1049 1084 38
a 1050 1098 44
a 1050 1092 36
a 1050 1057 33
a 1051 1090 15
a 1051 1098 4
a 1051 1088 7
a 1052 1127 45
a 1052 1143 25
a 1052 1151 25
a 1053 1128 48
a 1053 1151 35
a 1053 1115 48
a 1054 1146 20
a 1054 1145 12
a 1054 1128 43
a 1055 1148 19
a 1055 1141 22
a 1055 1127 32
a 1056 1132 41
a 1056 1118 10
a 1056 1115 7
a 1057 1148 7
a 1057 1136 4
a 1057 1111 10
a 1058 1148 8
a 1058 1145 1
a 1058 1143 34
a 1059 1119 4
a 1059 1114 16
a 1059 1137 20
a 1060 1118 19
a 1060 1143 16
a 1060 1125 50
a 1061 1149 25
a 1061 1140 42
a 1061 1145 12
a 1062 1109 28
a 1062 1127 22
a 1062 1115 21
a 1063 1127 50
a 1063 1138 27
a 1063 1110 22
a 1064 1113 36
a 1064 1143 10
a 1064 1121 13
a 1065 1116 33
a 1065 1132 34
a 1065 1115 37
a 1066 1107 19
a 1066 1141 41
a 1066 1140 21
a 1067 1137 25
a 1067 1130 21
a 1067 1143 38
a 1068 1105 16
a 1068 1106 13
a 1068 1149 45
a 1069 1104 45
a 1069 1102 30
a 1069 1106 15
a 1070 1130 2
a 1070 1115 30
a 1070 1128 49
a 1071 1144 41
a 1071 1105 17
a 1071 1151 31
a 1072 1132 13
a 1072 1110 2
a 1072 1150 4
a 1073 1137 40
a 1073 1151 23
a 1073 1146 6
a 1074 1131 47
a 1074 1104 11
a 1074 1110 41
a 1075 1124 5
a 1075 1146 24
a 1075 1129 37
a 1076 1103 32
a 1076 1108 35
a 1076 1135 42
a 1077 1104 20
a 1077 1131 31
a 1077 1124 27
a 1078 1137 28
a 1078 1131 11
a 1078 1140 3
a 1079 1151 44
a 1079 1112 6
a 1079 1126 43
a 1080 1124 49
a 1080 1130 27
a 1080 1117 35
a 1081 1139 3
a 1081 1103 48
a 1081 1125 39
a 1082 1130 31
a 1082 1102 44
a 1082 1127 6
a 1083 1141 28
a 1083 1133 22
a 1083 1108 16
a 1084 1115 39
a 1084 1142 11
a 1084 1116 40
a 1085 1140 4
a 1085 1122 15
a 1085 1115 22
a 1086 1118 26
a 1086 1124 37
a 1086 1106 5
a 1087 1104 39
a 1087 1120 10
a 1087 1126 21
a 1088 1126 23
a 1088 1143 17
a 1088 1134 1
a 1089 1102 37
a 1089 1104 27
a 1089 1106 17
a 1090 1103 18
a 1090 1139 50
a 1090 1104 2
a 1091 1133 9
a 1091 1117 11
a 1091 1104 44
a 1092 1136 37
a 1092 1110 7
a 1092 1141 22
a 1093 1142 24
a 1093 1123 19
a 1093 1139 23
a 1094 1114 2
a 1094 1133 14
a 1094 1105 47
a 1095 1137 5
a 1095 1106 15
a 1095 1117 34
a 1096 1136 22
a 1096 1105 23
a 1096 1139 34
a 1097 1109 48
a 1097 1122 30
a 1097 1146 39
a 1098 1103 32
a 1098 1125 27
a 1098 1142 44
a 1099 1115 44
a 1099 1150 12
a 1099 1102 4
a 1100 1116 13
a 1100 1103 17
a 1100 1134 50
a 1101 1104 10
a 1101 1151 42
a 1101 1136 13
a 1102 1171 16
a 1102 1182 13
a 1102 1152 36
a 1103 1165 46
a 1103 1169 7
a 1103 1163 22
a 1104 1166 34
a 1104 1152 45
a 1104 1195 43
a 1105 1177 8
a 1105 1154 4
a 1105 1188 10
a 1106 1181 46
a 1106 1195 21
a 1106 1158 2
a 1107 1161 45
a 1107 1193 16
a 1107 1180 21
a 1108 1186 39
a 1108 1160 34
a 1108 1180 39
a 1109 1182 31
a 1109 1187 16
a 1109 1189 33
a 1110 1154 13
a 1110 1177 47
a 1110 1173 5
